Domain Authority Score,Page Authority Score,Source URL,Source Page Title,Source Domain,Target URL,Anchor,Anchor Type,Link Type,No Follow,Toxic Score,First Seen,Last Seen,Comment
0,0,https://sw.wom-p.com/social/315305,Backlinks for caldea.com,sw.wom-p.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-19,2025-11-19,
0,0,https://ar.takadumka.info/social/315305,Backlinks for caldea.com,ar.takadumka.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-18,2025-11-18,
0,0,https://ko.newperexvat.info/social/315305,Backlinks for caldea.com,ko.newperexvat.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-09,2025-11-09,
0,0,https://lv.maks-reklama.com/social/315305,Backlinks for caldea.com,lv.maks-reklama.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-13,2025-11-13,
0,0,https://lv.apodi-forum.info/social/315305,Backlinks for caldea.com,lv.apodi-forum.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-12,2025-11-12,
0,0,https://bg.darmowe-liczniki.info/social/315305,Backlinks for caldea.com,bg.darmowe-liczniki.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-17,2025-11-17,
0,0,https://ko.rydresa.info/social/315305,Backlinks for caldea.com,ko.rydresa.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-23,2025-11-23,
0,0,https://da.temarosaplugin.info/social/315305,Backlinks for caldea.com,da.temarosaplugin.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-19,2025-11-19,
0,0,https://hmn.zkdkvnzsdxge.info/social/315305,Backlinks for caldea.com,hmn.zkdkvnzsdxge.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-12,2025-11-12,
0,0,https://pa.maks-reklama.com/social/315305,Backlinks for caldea.com,pa.maks-reklama.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-14,2025-11-14,
0,0,https://my.blogsdobrasileiro.com/social/315305,Backlinks for caldea.com,my.blogsdobrasileiro.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://ga.reglain.info/social/315305,Backlinks for caldea.com,ga.reglain.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-13,2025-11-13,
0,0,https://zh-tw.sharqiyah.info/social/315305,Backlinks for caldea.com,zh-tw.sharqiyah.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-14,2025-11-14,
0,0,https://sq.thegloveliveson.com/social/315305,Backlinks for caldea.com,sq.thegloveliveson.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-20,2025-11-20,
0,0,https://vi.media-rotator.net/social/315305,Backlinks for caldea.com,vi.media-rotator.net,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-12,2025-11-12,
0,0,https://pa.facenama.org/social/315305,Backlinks for caldea.com,pa.facenama.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-14,2025-11-14,
0,0,https://no.lapeduzis.org/social/315305,Backlinks for caldea.com,no.lapeduzis.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-19,2025-11-19,
0,0,https://lo.zkdkvnzsdxge.info/social/315305,Backlinks for caldea.com,lo.zkdkvnzsdxge.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://kk.ungdungxoso.info/social/315305,Backlinks for caldea.com,kk.ungdungxoso.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-18,2025-11-18,
0,0,https://es.pymeschat.com/social/315305,Backlinks for caldea.com,es.pymeschat.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-14,2025-11-14,
0,0,https://el.freesongss.info/social/315305,Backlinks for caldea.com,el.freesongss.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-17,2025-11-17,
0,0,https://ms.pasarmovie.info/social/315305,Backlinks for caldea.com,ms.pasarmovie.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://ja.dopor.info/social/315305,Backlinks for caldea.com,ja.dopor.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-02,2025-11-02,
0,0,https://uk.lakeland-marketing.com/social/315305,Backlinks for caldea.com,uk.lakeland-marketing.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-15,2025-11-15,
0,0,https://de.callibri.org/social/315305,Backlinks for caldea.com,de.callibri.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-12,2025-11-12,
0,0,https://id.facenama.org/social/315305,Backlinks for caldea.com,id.facenama.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://ms.oruest.info/social/315305,Backlinks for caldea.com,ms.oruest.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-11,2025-11-11,
0,0,https://ar.banamertur.com/social/315305,Backlinks for caldea.com,ar.banamertur.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-12,2025-11-12,
0,0,https://sk.cinefilmeshd.info/social/315305,Backlinks for caldea.com,sk.cinefilmeshd.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-15,2025-11-15,
0,0,https://tg.garantihitkazan.com/social/315305,Backlinks for caldea.com,tg.garantihitkazan.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-19,2025-11-19,
0,0,https://lb.ramsarsms.com/social/315305,Backlinks for caldea.com,lb.ramsarsms.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://ga.wtraffic.org/social/315305,Backlinks for caldea.com,ga.wtraffic.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://bg.cooogle.net/social/315305,Backlinks for caldea.com,bg.cooogle.net,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://mt.iklan-indo.org/social/315305,Backlinks for caldea.com,mt.iklan-indo.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-17,2025-11-17,
0,0,https://sr.darmowe-liczniki.net/social/315305,Backlinks for caldea.com,sr.darmowe-liczniki.net,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-13,2025-11-13,
0,0,https://id.bokepindo4z.org/social/315305,Backlinks for caldea.com,id.bokepindo4z.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-12,2025-11-12,
0,0,https://fi.farsiaddons.com/social/315305,Backlinks for caldea.com,fi.farsiaddons.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-14,2025-11-14,
0,0,https://ms.takadumka.info/social/315305,Backlinks for caldea.com,ms.takadumka.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-21,2025-11-21,
0,0,https://et.maestroweb.net/social/315305,Backlinks for caldea.com,et.maestroweb.net,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-15,2025-11-15,
0,0,https://kk.myreklama.org/social/315305,Backlinks for caldea.com,kk.myreklama.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-22,2025-11-22,
0,0,https://az.media-rotator.net/social/315305,Backlinks for caldea.com,az.media-rotator.net,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-11,2025-11-11,
0,0,https://el.facenama.org/social/315305,Backlinks for caldea.com,el.facenama.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-17,2025-11-17,
0,0,https://es.glumifo.info/social/315305,Backlinks for caldea.com,es.glumifo.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-14,2025-11-14,
0,0,https://sk.glumifo.info/social/315305,Backlinks for caldea.com,sk.glumifo.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-12,2025-11-12,
0,0,https://he.pemasang.com/social/315305,Backlinks for caldea.com,he.pemasang.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://pt.mcatbui.info/social/315305,Backlinks for caldea.com,pt.mcatbui.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-13,2025-11-13,
0,0,https://az.4ucoz.net/social/315305,Backlinks for caldea.com,az.4ucoz.net,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://sr.bacha.info/social/315305,Backlinks for caldea.com,sr.bacha.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-19,2025-11-19,
0,0,https://cs.seo-traffic.xyz/social/315305,Backlinks for caldea.com,cs.seo-traffic.xyz,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://uk.yallamelody.com/social/315305,Backlinks for caldea.com,uk.yallamelody.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-10-30,2025-10-30,
0,0,https://th.newstatscounter.org/social/315305,Backlinks for caldea.com,th.newstatscounter.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-14,2025-11-14,
0,0,https://it.adrichmedia.info/social/315305,Backlinks for caldea.com,it.adrichmedia.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-18,2025-11-18,
0,0,https://sv.fastcost.info/social/315305,Backlinks for caldea.com,sv.fastcost.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-14,2025-11-14,
0,0,https://ro.adminwebads.com/social/315305,Backlinks for caldea.com,ro.adminwebads.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-19,2025-11-19,
0,0,https://el.nexcesscdh.net/social/315305,Backlinks for caldea.com,el.nexcesscdh.net,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-18,2025-11-18,
0,0,https://sk.publicibay.com/social/315305,Backlinks for caldea.com,sk.publicibay.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://tk.searchss.info/social/315305,Backlinks for caldea.com,tk.searchss.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-15,2025-11-15,
0,0,https://lv.etfory.info/social/315305,Backlinks for caldea.com,lv.etfory.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-14,2025-11-14,
0,0,https://it.odomal.info/social/315305,Backlinks for caldea.com,it.odomal.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-23,2025-11-23,
2,0,https://bow.yepifriv.info/social/315305,Backlinks for caldea.com,bow.yepifriv.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-19,2025-11-19,
0,0,https://nl.gandrad.org/social/315305,Backlinks for caldea.com,nl.gandrad.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-13,2025-11-13,
0,0,https://sl.festivaleradicate.com/social/315305,Backlinks for caldea.com,sl.festivaleradicate.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-14,2025-11-14,
0,0,https://bg.adnigma.com/social/315305,Backlinks for caldea.com,bg.adnigma.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-23,2025-11-23,
0,0,https://pa.lmcdwriting.org/social/315305,Backlinks for caldea.com,pa.lmcdwriting.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-11,2025-11-11,
0,0,https://hy.4ucoz.net/social/315305,Backlinks for caldea.com,hy.4ucoz.net,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-20,2025-11-20,
0,0,https://fi.blogcalendar.org/social/315305,Backlinks for caldea.com,fi.blogcalendar.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-08,2025-11-08,
0,0,https://ta.funyanikki.com/social/315305,Backlinks for caldea.com,ta.funyanikki.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-11,2025-11-11,
0,0,https://lv.dietmethod.info/social/315305,Backlinks for caldea.com,lv.dietmethod.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-19,2025-11-19,
0,0,https://ga.nannohi.info/social/315305,Backlinks for caldea.com,ga.nannohi.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-23,2025-11-23,
0,0,https://uz.cdnstatic.info/social/315305,Backlinks for caldea.com,uz.cdnstatic.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://vi.notno.info/social/315305,Backlinks for caldea.com,vi.notno.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-24,2025-11-24,
0,0,https://de.dtashjvcjswq.info/social/315305,Backlinks for caldea.com,de.dtashjvcjswq.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-12,2025-11-12,
0,0,https://uk.susluev.com/social/315305,Backlinks for caldea.com,uk.susluev.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-15,2025-11-15,
0,0,https://be.reate.info/social/315305,Backlinks for caldea.com,be.reate.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-17,2025-11-17,
0,0,https://fi.admediabar.com/social/315305,Backlinks for caldea.com,fi.admediabar.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-19,2025-11-19,
0,0,https://ro.instantslideup.com/social/315305,Backlinks for caldea.com,ro.instantslideup.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-18,2025-11-18,
0,0,https://ja.imprimeriedanielboulet.com/social/315305,Backlinks for caldea.com,ja.imprimeriedanielboulet.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-17,2025-11-17,
0,0,https://tg.sawasdeeinbox.info/social/315305,Backlinks for caldea.com,tg.sawasdeeinbox.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://no.lexwdco.com/social/315305,Backlinks for caldea.com,no.lexwdco.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-20,2025-11-20,
2,0,https://plugin-theme-rose.info/social/315305,Backlinks for caldea.com,plugin-theme-rose.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-18,2025-11-18,
0,0,https://hi.ulukuz.info/social/315305,Backlinks for caldea.com,hi.ulukuz.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://pl.nannohi.info/social/315305,Backlinks for caldea.com,pl.nannohi.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-14,2025-11-14,
0,0,https://hu.megabr.info/social/315305,Backlinks for caldea.com,hu.megabr.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-10-31,2025-10-31,
0,0,https://fi.rttsp.info/social/315305,Backlinks for caldea.com,fi.rttsp.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-15,2025-11-15,
0,0,https://it.jserrors.info/social/315305,Backlinks for caldea.com,it.jserrors.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-16,2025-11-16,
0,0,https://bg.javaforge.info/social/315305,Backlinks for caldea.com,bg.javaforge.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-20,2025-11-20,
0,0,https://pa.cardiosurgery.info/social/315305,Backlinks for caldea.com,pa.cardiosurgery.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-17,2025-11-17,
0,0,https://sw.jserrors.info/social/315305,Backlinks for caldea.com,sw.jserrors.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-22,2025-11-22,
0,0,https://ga.hippocounter.info/social/315305,Backlinks for caldea.com,ga.hippocounter.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-18,2025-11-18,
0,0,https://fa.alberghi-bologna.com/social/315305,Backlinks for caldea.com,fa.alberghi-bologna.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-17,2025-11-17,
0,0,https://sw.kenhsms.net/social/315305,Backlinks for caldea.com,sw.kenhsms.net,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-15,2025-11-15,
0,0,https://zh-tw.atlusgame.com/social/315305,Backlinks for caldea.com,zh-tw.atlusgame.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-17,2025-11-17,
0,0,https://hr.poponclick.info/social/315305,Backlinks for caldea.com,hr.poponclick.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-22,2025-11-22,
0,0,https://zh.qaadv.com/social/315305,Backlinks for caldea.com,zh.qaadv.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-20,2025-11-20,
0,0,https://pt.ramsarsms.com/social/315305,Backlinks for caldea.com,pt.ramsarsms.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-12,2025-11-12,
0,0,https://ky.aznapoz.info/social/315305,Backlinks for caldea.com,ky.aznapoz.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-12,2025-11-12,
0,0,https://pt.mediarich-code.info/social/315305,Backlinks for caldea.com,pt.mediarich-code.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-18,2025-11-18,
0,0,https://zh-tw.mobil-content.info/social/315305,Backlinks for caldea.com,zh-tw.mobil-content.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-13,2025-11-13,
0,0,https://sq.clixinstant.info/social/315305,Backlinks for caldea.com,sq.clixinstant.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-19,2025-11-19,
0,0,https://be.crackedwarez.com/social/315305,Backlinks for caldea.com,be.crackedwarez.com,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-22,2025-11-22,
0,0,https://da.sharqiyah.info/social/315305,Backlinks for caldea.com,da.sharqiyah.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-15,2025-11-15,
0,0,https://hi.media-code.info/social/315305,Backlinks for caldea.com,hi.media-code.info,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-20,2025-11-20,
0,0,https://sk.lapeduzis.org/social/315305,Backlinks for caldea.com,sk.lapeduzis.org,https://caldea.com/,Backlinks for caldea.com,compound,a,false,86,2025-11-11,2025-11-11,
