Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
caldea inuu,17,17,110,20,0.33,https://www.caldea.com/blog/travellers-choice/?lang=fr,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,25,25,110,20,0.33,https://www.caldea.com/fr/soins,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,26,26,110,20,0.33,https://www.caldea.com/fr/premium/entree-premium-hotel-centric-4-soin-30,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,31,31,110,20,0.33,https://www.caldea.com/fr/,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,36,36,110,20,0.33,https://www.caldea.com/fr/soins,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,42,42,110,20,0.33,https://www.caldea.com/blog/escapade-inuu-andorre/?lang=fr,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,44,44,110,20,0.33,https://www.caldea.com/blog/massage-couple-inuu/?lang=fr,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,48,48,110,20,0.33,https://www.caldea.com/fr/premium-french-landing,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,49,49,110,20,0.33,https://www.caldea.com/blog/nouveau-jacuzzi-exterieur-inuu/?lang=fr,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,52,52,110,20,0.33,https://www.caldea.com/blog/hotel-inuu/?lang=fr,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,54,54,110,20,0.33,https://www.caldea.com/fr/couple,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,55,55,110,20,0.33,https://www.caldea.com/entrada-premium,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,59,59,110,20,0.33,https://www.caldea.com/blog/inuu-nouveautes-hiver/?lang=fr,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,62,62,110,20,0.33,https://www.caldea.com/blog/offres-inuu-printemps/?lang=fr,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,63,63,110,20,0.33,https://www.caldea.com/blog/ouverture-inuu/?lang=fr,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,65,65,110,20,0.33,https://www.caldea.com/premium/upgrade-premium,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,67,67,110,20,0.33,https://www.caldea.com/fr/promotions,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,69,69,110,20,0.33,https://www.caldea.com/en/premium-admissions,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,70,70,110,20,0.33,https://www.caldea.com/fr/offres-premium-hotel,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,72,72,110,20,0.33,https://www.caldea.com/premium/oferta-entrada-private-spa,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,73,73,110,20,0.33,https://www.caldea.com/fr/horaires,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,75,75,110,20,0.33,https://www.caldea.com/fr/premium/acheter-entree-journee,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,76,76,110,20,0.33,https://www.caldea.com/en/premium,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,77,77,110,20,0.33,https://www.caldea.com/tarjeta-regalo,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,79,79,110,20,0.33,https://www.caldea.com/premium-entradas,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,82,82,110,20,0.33,https://www.caldea.com/premium-entradas,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,83,83,110,20,0.33,https://www.caldea.com/blog/soin-beaute-inuu/?lang=fr,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,84,84,110,20,0.33,https://www.caldea.com/fr/offres-spa-soin,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,85,85,110,20,0.33,https://www.caldea.com/fr/premium/entree-premium-reflexologie-plantaire-30min,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,86,86,110,20,0.33,https://www.caldea.com/fr/premium/offre-programme-relax,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,87,87,110,20,0.33,https://www.caldea.com/fr/soin-entree,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,89,89,110,20,0.33,https://www.caldea.com/el-spa-premium,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,90,90,110,20,0.33,https://www.caldea.com/fr/soin-entree,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,91,91,110,20,0.33,https://www.caldea.com/ca/premium,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,92,92,110,20,0.33,https://www.caldea.com/fr/offre-hotel-andorre,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,93,93,110,20,0.33,https://www.caldea.com/ca/entrades-premium,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,96,96,110,20,0.33,https://www.caldea.com/fr/caldea-andorra-health-destination,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,97,97,110,20,0.33,https://www.caldea.com/fr/decouvrir-spas,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caldea inuu,98,98,110,20,0.33,https://www.caldea.com/fr/premium/entree-th%C3%A9rapie-corporelle-par-le-bois,0,0,0.00,0.19,12300,"[43,53,35,35,23,23,12,12,23,23,28,35]",2025-12-25,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
caliceo spa paris,48,48,70,19,0.53,https://www.caldea.com/fr/,0,0,0.00,0.25,16200,"[18,18,100,100,100,18,100,18,18,100,63,100]",2025-12-29,"Knowledge panel, Sitelinks, Video Carousel, People also ask, Related searches",navigational,Organic
se baigner dans l'eau froide fait maigrir,42,42,70,25,0.00,https://www.caldea.com/blog/benefices-eau-froide/?lang=fr,0,0,0.00,0,6000,"[52,33,33,33,33,42,14,23,33,42,23,66]",2025-09-11,"Image pack, Video, Featured snippet, People also ask, Related searches",informational,Organic
nocturne caliceo,73,73,210,32,0.00,https://www.caldea.com/,0,0,0.00,0,7520,"[100,100,100,81,53,43,34,53,53,65,81,81]",2026-01-12,"Local pack, Image pack, Video, Related searches","navigational, transactional",Organic
hammam définition,60,60,320,14,0.16,https://www.caldea.com/blog/benefices-origine-hammam/?lang=fr,0,0,0.00,0.02,860000,"[66,100,54,54,54,35,44,44,44,35,44,35]",2026-01-31,"Knowledge panel, Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
hotel aqua 3 valencia,78,78,110,24,0.98,https://www.caldea.com/,0,0,0.00,0.67,3740000,"[53,53,28,21,15,21,21,34,34,21,34,53]",2025-12-18,"Knowledge panel, Sitelinks, Video, Image, Ads top, Ads bottom","commercial, informational",Organic
magic andorra hotel,71,71,140,21,0.63,https://www.caldea.com/,0,0,0.00,0.87,3790000,"[66,35,35,44,15,18,18,8,8,5,1,15]",2025-12-21,"Knowledge panel, Image, Ads bottom, People also ask, Related searches",informational,Organic
comida tailandesa,55,55,90,16,0.00,https://www.caldea.com/blog/ingredientes-gastronomia-tailandesa/,0,0,0.00,0.02,7430000,"[42,42,34,42,34,42,34,26,34,26,42,34]",2025-12-18,"Knowledge panel, Local pack, Video, Image, Video Carousel, People also ask, Related searches",commercial,Organic
comida tailandesa,58,58,90,16,0.00,https://www.caldea.com/blog/ingredientes-gastronomia-tailandesa/,0,0,0.00,0.02,7430000,"[42,42,34,42,34,42,34,26,34,26,42,34]",2025-12-18,"Knowledge panel, Local pack, Video, Image, Video Carousel, People also ask, Related searches",commercial,Organic
balnea massage,48,48,50,20,0.00,https://www.caldea.com/,0,0,0.00,0.14,57300,"[78,78,78,50,14,14,14,14,14,14,14,14]",2026-02-03,"Knowledge panel, Image, Video Carousel, Related searches",navigational,Organic
caldea entradas,3,3,70,36,0.32,https://www.caldea.com/faq-caldea,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",People also ask
caldea entradas,4,4,70,36,0.32,https://www.caldea.com/fr/entrees,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,5,5,70,36,0.32,https://www.caldea.com/,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,9,9,70,36,0.32,https://www.caldea.com/entradas-plus,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,11,11,70,36,0.32,https://www.caldea.com/reserva-entradas,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,12,12,70,36,0.32,https://www.caldea.com/classic/entrada-spa-nocturna,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,13,13,70,36,0.32,https://www.caldea.com/entradas-residentes,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,14,14,70,36,0.32,https://www.caldea.com/classic/entrada-spa-3h-mediodia,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,18,18,70,36,0.32,https://www.caldea.com/premium-entradas,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,21,21,70,36,0.32,https://www.caldea.com/entradas-plus,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,22,22,70,36,0.32,https://www.caldea.com/tarifas,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,27,27,70,36,0.32,https://www.caldea.com/classic/entrada-mananas,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,29,29,70,36,0.32,https://www.caldea.com/ofertas,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,34,34,70,36,0.32,https://www.caldea.com/fr/entrees,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,40,40,70,36,0.32,https://www.caldea.com/plus/entrada-plus,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,42,42,70,36,0.32,https://www.caldea.com/caldea-carne-joven,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,47,47,70,36,0.32,https://www.caldea.com/ofertas-flash-ultima-hora,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,50,50,70,36,0.32,https://www.caldea.com/tarifas,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,53,53,70,36,0.32,https://www.caldea.com/classic/entrada-para-2-personas,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,54,54,70,36,0.32,https://www.caldea.com/caldea-carne-joven,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,66,66,70,36,0.32,https://www.caldea.com/premium/comprar-entrada-dia,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,73,73,70,36,0.32,https://www.caldea.com/fr/classic/entree-spa-2h-midi,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,81,81,70,36,0.32,https://www.caldea.com/fr/classic/entree-spa-2h-midi,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,86,86,70,36,0.32,https://www.caldea.com/planificar-visita,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,89,89,70,36,0.32,https://www.caldea.com/planificar-visita,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,92,92,70,36,0.32,https://www.caldea.com/premium/entrada-express,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,94,94,70,36,0.32,https://www.caldea.com/classic/entrada-para-2-personas,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea entradas,97,97,70,36,0.32,https://www.caldea.com/fr/reservez-maintenant,0,0,0.00,0.38,553000,"[64,100,64,29,29,11,5,29,64,11,11,11]",2026-01-28,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
