Dirección,Código de respuesta,Tipo de contenido,Indexabilidad,Estado de indexabilidad,Nivel de profundidad,Enlaces internos,Enlaces internos únicos,Enlaces salientes,Recuento de palabras,Tiempo de respuesta,Last Modified,Elemento de enlace canónico 1,Meta robots 1,Título 1,Meta description 1,H1-1,Ancho de píxeles del título 1,Ancho de píxeles de la meta description 1
https://www.caldea.com/blog/andorre-ultratrail-2018/?lang=fr,200,text/html; charset=UTF-8,Indexable,,6,70,14,201,1315,"2,634",,https://www.caldea.com/blog/andorre-ultratrail-2018/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Courses de montagne : dixième édition Andorra Ultra Trail Vallnord 2018,"Découvrez pourquoi l’Andorra Ultra Trail Vallnord, fêtant son dixième anniversaire, est désormais toute une référence mondiale des courses de montagne","Andorre Ultra Trail Vallnord 2018, bien plus qu’un trail de montagne",645,939
https://www.caldea.com/blog/tag/offre/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,40,5,199,791,"2,237",,,"noindex, follow",offre Archives | Caldea,,offre,202,0
https://www.caldea.com/blog/tag/family-and-kids/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,737,"2,698",,,"noindex, follow",family and kids Archives | Caldea,,family and kids,293,0
https://www.caldea.com/blog/tag/en-couple/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,39,4,199,794,"2,366",,,"noindex, follow",en couple Archives | Caldea,,en couple,245,0
https://www.caldea.com/blog/tag/experiencia-para-dos/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,200,779,"2,439",,,"noindex, follow",Experiencia para Dos Archives | Caldea,,Experiencia para Dos,346,0
https://www.caldea.com/en/inuu/massage-with-pindas-60-minutes,301,text/html; charset=UTF-8,No indexable,Redirigido,6,2,2,0,0,"0,043",,,,,,,0,0
https://www.caldea.com/blog/tag/massage-shiatsu/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,39,4,199,793,"2,526",,,"noindex, follow",massage shiatsu Archives | Caldea,,massage shiatsu,311,0
https://www.caldea.com/blog/tag/restaurants-tipics-andorra/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,201,800,"2,283",,,"noindex, follow",restaurants típics andorra Archives | Caldea,,restaurants típics andorra,389,0
https://www.caldea.com/css/common.css.php?v1=20260206003403&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&form.css&reservar-menu.css&lightslider.css&lsting.css&style-reservar.css&callender.css&style-select.css&easy-responsive-tabs.css&detailspage.css&style-register.css&popup1.css&responsive.css&colorbox.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,156",,,,,,,0,0
https://www.caldea.com/blog/tag/coupe-deurope-fis-ski-alpin/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,38,3,196,789,"2,200",,,"noindex, follow",Coupe d’Europe FIS ski alpin Archives | Caldea,,Coupe d’Europe FIS ski alpin,409,0
https://www.caldea.com/blog/tag/oferta-familia-caldea-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,42,3,198,803,"2,726",,,"noindex, follow",oferta família caldea Archives | Caldea,,oferta família caldea,344,0
https://www.caldea.com/blog/tag/cuidado-piel/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,38,3,193,771,"2,254",,,"noindex, follow",cuidado piel Archives | Caldea,,cuidado piel,266,0
https://www.caldea.com/blog/tag/andorra-hotels/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,40,3,192,756,"2,844",,,"noindex, follow",Andorra hotels Archives | Caldea,,Andorra hotels,290,0
https://www.caldea.com/blog/tag/caldea-amb-nens/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,60,19,231,901,"3,003",,,"noindex, follow",caldea amb nens Archives | Caldea,,caldea amb nens,311,0
https://www.caldea.com/blog/tag/bany-asteca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,202,795,"2,892",,,"noindex, follow",Bany Asteca Archives | Caldea,,Bany Asteca,269,0
https://www.caldea.com/blog/tag/oferta-hotel-mas-caldea/,200,text/html; charset=UTF-8,No indexable,noindex,6,45,4,206,812,"2,852",,,"noindex, follow",oferta hotel más caldea Archives | Caldea,,oferta hotel más caldea,371,0
https://www.caldea.com/blog/tag/spectacles-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,40,3,189,733,"2,283",,,"noindex, follow",spectacles Archives | Caldea,,spectacles,255,0
https://www.caldea.com/blog/shangti-art-is-my-hope/,200,text/html; charset=UTF-8,Indexable,,6,76,14,206,1140,"2,833",,https://www.caldea.com/blog/shangti-art-is-my-hope/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Caldea acoge “Art is my hope”: la exposición de denuncia de Shangti,"Hasta el mes de abril, cuando vengas a Caldea podrás disfrutar de una singular exposición de fotografías y esculturas del artista Philippe Shangti.",Art is my hope: la exposición de denuncia de Shangti,607,898
https://www.caldea.com/blog/circuito-relax/,200,text/html; charset=UTF-8,Indexable,,6,80,14,212,1485,"2,348",,https://www.caldea.com/blog/circuito-relax/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Circuito Relax Caldea: desconecta de todo en nuestras aguas termales,Las propiedades inherentes de las aguas termales de CALDEA y el circuito relax que te proponemos son la combinación infalible para relajarte por completo.,¿Buscas un momento solo para ti? ¡En nuestro circuito de aguas lo conseguirás!,629,959
https://www.caldea.com/ca/inuu/entrada-david-guetta-andorra-mountain-music,301,text/html; charset=UTF-8,No indexable,Redirigido,6,1,1,0,0,"0,038",,,,,,,0,0
https://www.caldea.com/blog/tag/nouveaux-ateliers/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,37,2,193,771,"2,449",,,"noindex, follow",nouveaux ateliers Archives | Caldea,,nouveaux ateliers,317,0
https://www.caldea.com/ca/private-spa-andorra,301,text/html; charset=UTF-8,No indexable,Redirigido,6,2,2,0,0,"0,048",,,,,,,0,0
https://www.caldea.com/blog/tag/night-shows/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,42,5,198,775,"2,371",,,"noindex, follow",night shows Archives | Caldea,,night shows,266,0
https://www.caldea.com/blog/restaurant-raw-ingredients-quality-ametller/?lang=en,200,text/html; charset=UTF-8,Indexable,,6,58,10,192,1193,"2,448",,https://www.caldea.com/blog/restaurant-raw-ingredients-quality-ametller/?lang=en,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Ametller Origen in the Caldea restaurants: a guarantee of quality,Looking for a great restaurant in Andorra that’s central and good value? Come to Caldea. The AmetlIer Origen ingredients in our dishes guarantee quality.,Caldea is committed to quality at its restaurants thanks to Ametller Origen products,575,944
https://www.caldea.com/css/common.css.php?v1=20260206002806&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&form.css&reservar-menu.css&lightslider.css&lsting.css&style-reservar.css&callender.css&style-select.css&easy-responsive-tabs.css&detailspage.css&style-register.css&popup1.css&responsive.css&colorbox.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,146",,,,,,,0,0
https://www.caldea.com/blog/tag/regals-daniversari/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,202,798,"2,701",,,"noindex, follow",regals d'aniversari Archives | Caldea,,regals d’aniversari,321,0
https://www.caldea.com/premium/indonesia-ancestral-sothys-60,302,text/html; charset=UTF-8,No indexable,Redirigido,6,0,0,0,0,"0,267",,,,,,,0,0
https://www.caldea.com/blog/tag/proves-nivell/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,201,796,"2,733",,,"noindex, follow",Proves Nivell Archives | Caldea,,Proves Nivell,276,0
https://www.caldea.com/blog/tag/millora-de-la-circulacio-sanguinia/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,201,800,"2,612",,,"noindex, follow",Millora de la circulació sanguínia Archives | Caldea,,Millora de la circulació sanguínia,449,0
https://www.caldea.com/blog/tag/piling-facial-casola/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,202,803,"2,265",,,"noindex, follow",píling facial casolà Archives | Caldea,,píling facial casolà,324,0
https://www.caldea.com/ca/paquets-familiars,200,text/html; charset=UTF-8,Indexable,,6,28,10,159,766,"4,409",,,"all,index,follow",Reserva el pack famílies per venir a Caldea amb els teus fills,"Compra online el pack familiar de 3 hores de 2 adults i 2, 3, 4 o 5 nens a partir de 5 anys per venir a Caldea amb la teva família i accedir al Termolúdic",,540,907
https://www.caldea.com/blog/tag/termoludico-con-masaje/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,200,776,"2,228",,,"noindex, follow",termolúdico con masaje Archives | Caldea,,termolúdico con masaje,374,0
https://www.caldea.com/blog/tag/natura/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,42,3,204,802,"2,462",,,"noindex, follow",Natura Archives | Caldea,,Natura,220,0
https://www.caldea.com/blog/tag/pere-noel/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,38,3,196,783,"2,291",,,"noindex, follow",Père noël Archives | Caldea,,Père noël,244,0
https://www.caldea.com/blog/tag/activitats-a-andorra/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,63,22,230,916,"2,583",,,"noindex, follow",activitats a Andorra Archives | Caldea,,activitats a Andorra,334,0
https://www.caldea.com/blog/tag/moto-de-neu/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,202,796,"2,212",,,"noindex, follow",Moto De Neu Archives | Caldea,,Moto De Neu,275,0
https://www.caldea.com/blog/5-banys-termals-termoludic-inuu/?lang=ca,200,text/html; charset=UTF-8,Indexable,,6,99,23,217,1355,"2,701",,https://www.caldea.com/blog/5-banys-termals-termoludic-inuu/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Els 5 banys termals més trendy de Caldea per a l'estiu,"Descobreix els cinc banys termals que no et pots perdre a Caldea situats a les terrasses del Termolúdic, Inúu i Orígens. Ideals per a l'estiu.",Els 5 banys termals més trendy de Caldea per a l’estiu,479,840
https://www.caldea.com/blog/menjar-hivern-dieta-sana/?lang=ca,200,text/html; charset=UTF-8,Indexable,,6,71,13,209,1253,"2,479",,https://www.caldea.com/blog/menjar-hivern-dieta-sana/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Què menjar a l'hivern? Aliments de temporada per a una dieta sana,"Arriba el fred i hem d'adaptar la nostra dieta a les baixes temperatures, sense caure en menús amb excessos de greixos i calories. T’expliquem com fer-ho!",Què menjar a l’hivern? Aliments de temporada per a una dieta sana,598,943
https://www.caldea.com/blog/tag/xevi-eli-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,42,5,189,742,"2,345",,,"noindex, follow",Xevi & Eli Archives | Caldea,,Xevi & Eli,241,0
https://www.caldea.com/blog/tag/family-park-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,737,"2,426",,,"noindex, follow",family park Archives | Caldea,,family park,258,0
https://www.caldea.com/blog/epiphanie-andorre/?lang=fr,200,text/html; charset=UTF-8,Indexable,,6,79,17,203,1165,"2,279",,https://www.caldea.com/blog/epiphanie-andorre/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Vivez la magie de l’Épiphanie en famille en Andorre,"Faites vos valises et profitez du week-end de l’Épiphanie pour surprendre votre famille : randonnées, cadeaux et une expérience unique à Caldea.",La magie de l’Épiphanie en Andorre,456,883
https://www.caldea.com/blog/tag/caldea-andorra-restaurant/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,741,"2,708",,,"noindex, follow",caldea andorra restaurant Archives | Caldea,,caldea andorra restaurant,390,0
https://www.caldea.com/css/common.css.php?v1=20260206003038&&bootstrap.min.css&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&contactUs.css&style.css&index.css&faq-style.css&form.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,075",,,,,,,0,0
https://www.caldea.com/blog/category/ofertas/page/4/,200,text/html; charset=UTF-8,No indexable,noindex,6,46,3,233,896,"3,049",,,"noindex, follow",Ofertas Archives | Página 4 de 15 | Caldea,,Ofertas,373,0
https://www.caldea.com/blog/tag/inuu-4-h-night-admission/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,741,"3,001",,,"noindex, follow",inúu 4-h night admission Archives | Caldea,,inúu 4-h night admission,377,0
https://www.caldea.com/ca/termoludic/oferta-palau-de-gel-canillo-adult,200,text/html; charset=UTF-8,Indexable,,6,23,4,156,1045,"4,534",,,"all,index,follow",Ofertes Spa i Palau de gel a Andorra - Escapades Amb Família | Caldea,Oferta especial! Reserva ara la teva entrada al Spa a Andorra amb una sessió de patinatge sobre gel al Palau de Gel de Canillo.,Entrada Classic + Palau de Gel de Canillo,630,777
https://www.caldea.com/css/common.css.php?v1=20260206003533&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&callender.css&lsting.css&offerslider-control.css&style-select.css&tractaments.css&bootstrap.min.css&popup1.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,172",,,,,,,0,0
https://www.caldea.com/blog/tag/dia-de-la-madre/,200,text/html; charset=UTF-8,No indexable,noindex,6,44,3,202,801,"2,748",,,"noindex, follow",Día de la madre Archives | Caldea,,Día de la madre,299,0
https://www.caldea.com/blog/tag/valentines-day-in-andorra/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,744,"2,234",,,"noindex, follow",Valentine's Day in Andorra Archives | Caldea,,Valentine’s Day in Andorra,392,0
https://www.caldea.com/blog/tag/ventajas-carne-joven/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,199,782,"2,296",,,"noindex, follow",ventajas carné joven Archives | Caldea,,ventajas carné joven,343,0
https://www.caldea.com/blog/tag/promocions/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,44,5,207,814,"2,267",,,"noindex, follow",promocions Archives | Caldea,,promocions,264,0
https://www.caldea.com/blog/tag/caldea-offer/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,71,31,219,863,"2,960",,,"noindex, follow",caldea offer Archives | Caldea,,caldea offer,266,0
https://www.caldea.com/css/common.css.php?v1=20260206003124&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&bootstrap.min.css&callender.css&lsting.css&style-select.css&lightslider.css&detailspage.css&popup1.css&colorbox.css&style-reservar.css&style-register.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,071",,,,,,,0,0
https://www.caldea.com/blog/tag/lagune-exterieure/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,39,4,199,796,"2,664",,,"noindex, follow",lagune extérieure Archives | Caldea,,lagune extérieure,315,0
https://www.caldea.com/blog/semana-santa-andorra/,200,text/html; charset=UTF-8,Indexable,,6,73,13,210,1216,"2,898",,https://www.caldea.com/blog/semana-santa-andorra/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Cinco razones para huir de la playa y venir a Caldea en Semana Santa,"Descubre que hacer en el spa termal de Andorra, esta Semana Santa en familia, con amigos o con tu pareja. ¡Reserva tu escapada ahora!",Cinco razones para huir de la playa y venir a Caldea en Semana Santa,619,841
https://www.caldea.com/blog/category/tendencias/page/4/,200,text/html; charset=UTF-8,No indexable,noindex,6,46,3,233,897,"2,713",,,"noindex, follow",Tendencias Archives | Página 4 de 13 | Caldea,,Tendencias,409,0
https://www.caldea.com/es/_o34649.htm,301,text/html; charset=UTF-8,No indexable,Redirigido,6,0,0,0,0,"0,046",,,,,,,0,0
https://www.caldea.com/blog/tag/entrada-madrugadores/,200,text/html; charset=UTF-8,No indexable,noindex,6,44,3,202,793,"2,370",,,"noindex, follow",entrada madrugadores Archives | Caldea,,entrada madrugadores,363,0
https://www.caldea.com/blog/tag/5-ans-caldea/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,37,2,193,770,"2,247",,,"noindex, follow",5 ans caldea Archives | Caldea,,5 ans caldea,271,0
https://www.caldea.com/blog/tag/premium/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,47,8,210,826,"2,630",,,"noindex, follow",Premium Archives | Caldea,,Premium,242,0
https://www.caldea.com/blog/covid-ready/?lang=fr,200,text/html; charset=UTF-8,Indexable,,6,77,15,209,1660,"2,514",,https://www.caldea.com/blog/covid-ready/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Caldea se prépare et se transforme en un espace COVID ready,Nous vous expliquons les mesures de prévention que nous avons prises dans le spa thermal d’Andorre pour faire face au coronavirus. Nous sommes Covid Ready !,Caldea s’est préparé et il est désormais un espace COVID Ready,556,1000
