Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
dibujos con colores calidos y frios juntos,59,59,70,28,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,843000,"[6,34,28,43,21,43,15,9,6,12,28,28]",2026-01-04,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
entradas caldea,13,13,1900,31,0.15,https://www.caldea.com/premium-entradas,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,15,15,1900,31,0.15,https://www.caldea.com/classic/entrada-spa-nocturna,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,22,22,1900,31,0.15,https://www.caldea.com/entradas-plus,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,28,28,1900,31,0.15,https://www.caldea.com/tu-reserva,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,33,33,1900,31,0.15,https://www.caldea.com/tratamiento-entrada,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,37,37,1900,31,0.15,https://www.caldea.com/entradas-residentes,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,43,43,1900,31,0.15,https://www.caldea.com/ofertas,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,48,48,1900,31,0.15,https://www.caldea.com/reserva-entradas,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,56,56,1900,31,0.15,https://www.caldea.com/ofertas,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,62,62,1900,31,0.15,https://www.caldea.com/premium/entrada-manana,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,67,67,1900,31,0.15,https://www.caldea.com/oferta-restaurante-andorra,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,69,69,1900,31,0.15,https://www.caldea.com/ofertas-flash-ultima-hora,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,73,73,1900,31,0.15,https://www.caldea.com/faq-caldea,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,79,79,1900,31,0.15,https://www.caldea.com/premium/entrada-express,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,81,81,1900,31,0.15,https://www.caldea.com/premium/oferta-entrada-masaje-30-solo-web,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,86,86,1900,31,0.15,https://www.caldea.com/ofertas-verano,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,93,93,1900,31,0.15,https://www.caldea.com/horarios-caldea,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,97,97,1900,31,0.15,https://www.caldea.com/plus/entrada-plus,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
entradas caldea,98,98,1900,31,0.15,https://www.caldea.com/premium/comprar-entrada-dia,0,0,0.00,1,238000,"[100,43,43,22,36,13,20,43,43,29,36,43]",2026-02-02,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
restaurante la aldea,50,0,320,27,0.00,https://www.caldea.com/,0,0,0.00,0.01,9210000,"[5,7,7,5,11,8,7,13,20,16,8,8]",2026-02-05,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
buscounchollo con,36,36,110,49,0.06,https://www.caldea.com/,0,0,0.00,0.18,293000,"[15,42,26,34,42,53,80,100,100,34,26,7]",2026-01-21,"Sitelinks, Video, Image, Related searches",navigational,Organic
balnearios en mallorca,52,52,210,15,0.56,https://www.caldea.com/,0,0,0.00,0.99,395000,"[66,43,43,28,35,66,100,53,53,35,66,66]",2025-12-10,"Local pack, Video, Image, Related searches",commercial,Organic
pack cena hotel romantico barcelona,83,83,70,6,0.19,https://www.caldea.com/,0,0,0.00,1,12700,"[3,34,15,9,6,0,34,65,34,21,12,28]",2026-01-22,"Video, Image, Hotels Pack, Related searches",transactional,Organic
diferencia entre baño turco y sauna,64,64,260,4,0.03,https://www.caldea.com/nuestro-spa,0,0,0.00,0.05,2090000,"[53,81,100,81,65,65,53,65,81,81,81,81]",2026-01-14,"Video, Ads bottom, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
cual es el gimnasio mas grande de europa,48,48,40,30,0.00,https://www.caldea.com/,0,0,0.00,0.33,11000000,"[100,100,18,18,18,18,18,18,18,18,18,18]",2026-01-27,"Local pack, Image pack, Video, Featured snippet, Video Carousel, People also ask, Related searches",informational,Organic
hotel barcelona con jacuzzi en la habitacion,98,98,40,16,0.23,https://www.caldea.com/,0,0,0.00,0.98,806000,"[0,27,27,81,63,45,18,27,18,18,36,36]",2025-12-20,"Video, Image, Hotels Pack, Related searches",transactional,Organic
regalar cena para dos valencia,92,92,140,7,0.35,https://www.caldea.com/,0,0,0.00,1,4950000,"[44,23,15,28,18,18,11,15,15,23,18,23]",2026-01-14,"Related searches, AI overview",informational,Organic
restaurantes en tarragona mejor valorados,85,85,50,32,0.00,https://www.caldea.com/,0,0,0.00,0.1,569000,"[18,18,18,18,100,100,18,18,18,18,18,100]",2025-12-23,"Local pack, Video, Image, Ads bottom, People also ask, Related searches",commercial,Organic
magasin en andorre,12,12,90,13,0.00,https://www.caldea.com/blog/shopping-andorre-recommandations-boutiques/?lang=fr,0,0,0.00,0.09,4970000,"[3,3,3,3,11,6,6,28,66,8,11,5]",2026-01-28,"Local pack, Video, Image, People also ask",commercial,Organic
alquiler locales andorra,40,40,50,15,0.01,https://www.caldea.com/reserva-ahora,0,0,0.00,0.03,5290000,"[0,7,0,14,14,0,50,64,64,50,78,78]",2026-01-19,"Video, Related searches",informational,Organic
hotel os de civis andorra,7,7,90,27,0.23,https://www.caldea.com/ofertas-caldea-hotel,0,0,0.00,0.28,22400,"[34,43,21,21,15,15,15,21,43,28,28,21]",2026-01-14,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",navigational,People also ask
hotel os de civis andorra,7,7,90,27,0.23,https://www.caldea.com/faq-caldea,0,0,0.00,0.28,22400,"[34,43,21,21,15,15,15,21,43,28,28,21]",2026-01-14,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",navigational,People also ask
hotel os de civis andorra,7,7,90,27,0.23,https://www.caldea.com/premium/oferta-hotel-andorra,0,0,0.00,0.28,22400,"[34,43,21,21,15,15,15,21,43,28,28,21]",2026-01-14,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",navigational,People also ask
magasin andorre la vieille,19,19,40,12,0.00,https://www.caldea.com/blog/shopping-andorre-recommandations-boutiques/?lang=fr,0,0,0.00,0.08,386000,"[14,14,14,14,14,14,14,14,100,100,14,14]",2025-12-28,"Local pack, Sitelinks, Video, Image, People also ask",commercial,Organic
web cam granvalira,62,62,40,56,0.00,https://www.caldea.com/,0,0,0.00,0,45700,"[28,78,78,35,64,14,7,0,0,0,0,0]",2025-12-25,"Video, Image, Related searches",informational,Organic
restaurantes en altea alicante,74,74,70,35,0.27,https://www.caldea.com/,0,0,0.00,0.16,1850000,"[4,4,22,54,22,8,8,18,22,4,4,4]",2026-01-08,"Local pack, Video, Image, Related searches",commercial,Organic
restaurante candelas zaragoza menu,61,61,90,27,0.00,https://www.caldea.com/,0,0,0.00,0.01,7060,"[23,23,35,35,35,12,12,12,17,10,12,28]",2025-12-30,"Knowledge panel, Image pack, Video, Image, People also ask, Related searches",informational,Organic
andorra con niños verano,81,81,210,7,0.00,https://www.caldea.com/blog/andorra-familia-planes-actividades-verano/,0,0,0.00,0,6400000,"[4,7,14,17,17,32,39,72,59,3,3,4]",2026-02-04,"Image pack, Sitelinks, Video, Image, Related searches","commercial, informational",Organic
gimnasio con sauna cerca de mi,60,60,260,59,0.47,https://www.caldea.com/,0,0,0.00,0.32,7180000,"[82,66,35,53,82,100,100,66,43,35,53,66]",2025-12-21,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",transactional,Organic
balneario caldes d'estrac,87,87,390,16,0.00,https://www.caldea.com/,0,0,0.00,0,24400,"[26,48,59,72,88,48,32,32,26,14,26,32]",2025-12-18,"Knowledge panel, Sitelinks, Video, Image, Related searches",informational,Organic
cuevas con jacuzzi,61,61,90,,0.15,https://www.caldea.com/nuestro-spa,0,0,0.00,0.92,1610000,"[21,43,43,43,21,15,15,21,21,34,34,28]",2026-01-29,"Image pack, Sitelinks, Video, Image, Hotels Pack, Related searches","informational, transactional",Organic
alojamiento mas forfait andorra,39,39,40,20,0.61,https://www.caldea.com/,0,0,0.00,0.85,68400,"[9,15,4,2,2,2,2,2,2,2,2,5]",2026-01-31,"Video, Image, Related searches",commercial,Organic
dibujos sistema nervioso central,62,62,260,30,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.01,1410000,"[23,44,36,54,44,44,19,9,9,36,54,100]",2026-01-21,"Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
magasins en andorre,11,11,90,14,0.00,https://www.caldea.com/blog/shopping-andorre-recommandations-boutiques/?lang=fr,0,0,0.00,0.09,5040000,"[3,3,3,3,11,6,6,28,66,8,11,5]",2026-01-31,"Local pack, Video, Image, People also ask",commercial,Organic
piscina parc central,45,45,50,11,0.00,https://www.caldea.com/,0,0,0.00,0.01,2410000,"[9,9,9,9,9,9,9,9,9,80,66,66]",2025-12-15,"Local pack, Image pack, Sitelinks, Video, Image, Related searches",commercial,Organic
chollometro enero,41,41,40,48,0.00,https://www.caldea.com/ofertas,0,0,0.00,0,22300,"[82,100,0,0,0,0,0,0]",2025-12-21,"Sitelinks, Video, Related searches","navigational, transactional",Organic
hotel en andorra teruel,32,32,40,19,0.27,https://www.caldea.com/,0,0,0.00,0.48,2200000,"[0,29,29,5,41,41,11,41,23,0,29,29]",2026-01-02,"Video, Image, Hotels Pack, Related searches","informational, transactional",Organic
para que sirven los relajantes musculares,99,99,50,56,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.33,12700000,"[9,9,9,9,9,66,52,9,9,100,9,9]",2025-12-26,"Sitelinks, Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
cirque soleil andorra,10,10,90,28,0.29,https://www.caldea.com/ofertas-circo-sol-andorra,0,0,0.00,0.28,312000,"[4,4,4,6,10,18,43,81,14,4,4,4]",2026-02-02,"Knowledge panel, Video, People also ask, Related searches",informational,Organic
lagune cosmeticos,81,81,30,20,0.71,https://www.caldea.com/nuestro-spa,0,0,0.00,1,5620000,"[14,14,100,14,14,14,14,14,14,14,14,14]",2025-12-20,"Local pack, Image pack, Sitelinks, Video, Ads top, People also ask, Popular products, Related searches",commercial,Organic
reflexiologia,22,22,70,33,0.83,https://www.caldea.com/nuestro-spa,0,0,0.00,0.58,3710000,"[0,2,3,1,0,0,8,5,0,36,3,0]",2026-02-03,"Knowledge panel, Local pack, Image pack, Video, Video Carousel, People also ask, Related searches",informational,Organic
masajes spa barcelona,92,92,170,41,0.50,https://www.caldea.com/,0,0,0.00,1,125000000,"[76,5,3,2,5,5,20,5,3,3,3,3]",2026-01-20,"Local pack, Video, Image, Related searches",commercial,Organic
hotel rocblanc andorra,90,90,90,28,0.58,https://www.caldea.com/classic/oferta-classic-hotel-rocblanc,0,0,0.00,1,258000,"[0,0,0,6,45,0,6,6,3,3,0,1]",2026-01-22,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, Related searches",navigational,Organic
centre mèdic caldes,43,43,110,,0.00,https://www.caldea.com/entradas,0,0,0.00,0.04,554000,"[41,29,41,64,52,64,64,82,100,64,82,82]",2025-12-30,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
relajacion niños,52,52,720,14,0.00,https://www.caldea.com/,0,0,0.00,0,6230000,"[39,72,88,88,59,100,48,7,7,100,100,72]",2026-01-29,"Image pack, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
soldeu hotel,44,44,110,25,0.38,https://www.caldea.com/,0,0,0.00,0.81,709000,"[4,21,26,14,9,3,4,5,9,14,9,11]",2025-12-29,"Video, Image, Ads top, Ads bottom, Hotels Pack, Related searches",informational,Organic
esquí acuatico,75,75,70,14,0.32,https://www.caldea.com/,0,0,0.00,0.87,199000,"[0,1,3,2,14,14,3,3,3,1,14,21]",2025-12-11,"Knowledge panel, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",Organic
masajes imagenes,59,59,170,30,0.00,https://www.caldea.com/,0,0,0.00,0.09,6270000,"[65,100,80,65,53,80,42,53,65,80,65,80]",2026-02-02,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
burkini bañador,69,69,70,7,0.00,https://www.caldea.com/,0,0,0.00,0.94,42700,"[15,15,15,15,15,81,65,15,15,6,6,6]",2026-01-15,"Image pack, Video, Image, Video Carousel, Popular products, Related searches",informational,Organic
naturlàndia,51,51,40,21,0.00,https://www.caldea.com/classic/oferta-naturland-adulto,0,0,0.00,0.02,120000,"[9,9,9,9,9,9,9,66,66,9,9,9]",2026-01-18,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
naturlàndia,79,79,40,21,0.00,https://www.caldea.com/,0,0,0.00,0.02,120000,"[9,9,9,9,9,9,9,66,66,9,9,9]",2026-01-18,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
cajas de experiencias para regalar,38,38,70,37,0.31,https://www.caldea.com/regala-caldea,0,0,0.00,1,6620000,"[7,7,17,17,7,12,12,43,35,35,17,28]",2025-12-21,"Sitelinks, Video, Image, People also ask, Popular products, Related searches","commercial, informational",Organic
camas de piedra,32,32,90,,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,9550000,"[50,78,64,64,64,50,64,64,50,78,64,78]",2025-12-31,"Image pack, Video, Image, Video Carousel, People also ask, Popular products","informational, transactional",Organic
encuentra las 10 diferencias para adultos,54,54,210,26,0.18,https://www.caldea.com/entrada-premium,0,0,0.00,0.18,92200000,"[65,100,65,100,65,80,65,65,65,80,100,100]",2026-01-04,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
restaurante romantico valencia,98,98,480,,0.18,https://www.caldea.com/,0,0,0.00,0.71,597000,"[24,45,100,30,24,24,20,30,20,24,24,24]",2026-01-22,"Local pack, Video, Image, Related searches",commercial,Organic
masaje wellness,85,85,70,9,0.46,https://www.caldea.com/,0,0,0.00,0.78,17100000,"[50,64,78,64,78,7,64,64,50,64,14,50]",2026-01-20,"Local pack, Video, People also ask, Related searches",commercial,Organic
sauna pequeña,44,44,90,8,0.50,https://www.caldea.com/nuestro-spa,0,0,0.00,1,7050000,"[23,28,23,28,23,23,12,28,28,17,35,28]",2026-01-19,"Image pack, Video, Image, People also ask, Popular products, Related searches",transactional,Organic
spa masaje valencia,79,79,210,23,0.36,https://www.caldea.com/,0,0,0.00,1,56600000,"[23,44,29,29,29,23,12,23,23,23,15,23]",2026-01-20,"Local pack, Video, Image, Related searches",commercial,Organic
spa capilar cerca de mi,51,51,590,20,0.32,https://www.caldea.com/tratamientos,0,0,0.00,0.97,12100000,"[100,81,66,100,100,81,100,81,54,54,54,81]",2025-12-16,"Local pack, Sitelinks, Video, Image, Related searches",transactional,Organic
andorra nochevieja,15,15,110,17,0.20,https://www.caldea.com/ofertas-navidad-andorra,0,0,0.00,0.67,516000,"[67,1,0,0,0,0,0,5,7,10,15,36]",2026-01-24,"Instant answer, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
andorra nochevieja,23,23,110,17,0.20,https://www.caldea.com/ofertas-navidad-andorra,0,0,0.00,0.67,516000,"[67,1,0,0,0,0,0,5,7,10,15,36]",2026-01-24,"Instant answer, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
andorra nochevieja,71,71,110,17,0.20,https://www.caldea.com/,0,0,0.00,0.67,516000,"[67,1,0,0,0,0,0,5,7,10,15,36]",2026-01-24,"Instant answer, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
flotadores para piscina adultos,31,31,40,15,0.00,https://www.caldea.com/faq-caldea,0,0,0.00,1,790000,"[7,7,7,7,7,7,7,53,53,7,7,7]",2026-01-02,"Image pack, Video, Image, People also ask, Popular products, Related searches","informational, transactional",Organic
caldaia,30,30,70,36,1.00,https://www.caldea.com/,0,0,0.00,0.62,7020000,"[10,12,10,7,7,7,7,5,7,2,5,7]",2025-12-25,"Knowledge panel, Image pack, Sitelinks, Video, Video Carousel, Popular products, Related searches","navigational, transactional",Organic
el tarter apartamentos,85,85,70,16,0.80,https://www.caldea.com/ofertas-caldea-hotel,0,0,0.00,0.73,259000,"[6,6,3,3,3,2,2,8,8,8,6,8]",2026-01-19,"Image, Hotels Pack, People also ask, Related searches","informational, transactional",Organic
caja regalo balneario,39,39,40,8,0.36,https://www.caldea.com/regala-caldea,0,0,0.00,1,346000,"[7,11,53,11,7,7,7,11,15,11,19,19]",2025-12-22,"Sitelinks, Ads top, Ads bottom, Related searches","commercial, informational",Organic
precio forfait grandvalira 2024,37,37,90,19,0.00,https://www.caldea.com/ofertas,0,0,0.00,0.26,73200,"[72,11,2,2,2,2,2,2,2,2,2,2]",2026-01-25,"Image pack, Image, People also ask, Related searches, AI overview",transactional,Organic
duchas dibujo,41,41,50,25,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.02,16400000,"[42,0,0,19,34,34,26,7,3,0,19,26]",2025-12-25,"Image pack, Video, Image, Video Carousel, Related searches",informational,Organic
vestuario a medida y de espectáculos,82,82,40,14,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.03,894000,"[14,14,21,28,28,35,35,14,50,28,50,28]",2026-01-01,"Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
