Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
caldera spain,30,30,70,25,0.00,https://www.caldea.com/,0,0,0.00,0,4280000,"[45,81,45,63,100,63,100,81,63,81,63,100]",2026-01-01,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
gimnasio con guardería cerca de mi,56,56,140,10,1.02,https://www.caldea.com/faq-caldea,0,0,0.00,0.45,1510000,"[12,12,29,15,19,19,19,12,19,19,19,15]",2026-01-02,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
aquapark mallorca,92,92,70,,0.00,https://www.caldea.com/,0,0,0.00,0.06,2940000,"[35,35,35,35,28,64,7,14,100,64,50,50]",2026-01-01,"Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",commercial,Organic
hotel gran talaso,81,81,70,18,0.00,https://www.caldea.com/,0,0,0.00,0.29,85900,"[64,52,52,52,41,29,64,29,29,29,29,29]",2026-01-23,"Knowledge panel, Video, Image, People also ask, Related searches","informational, transactional",Organic
hoteles baratos en andorra,53,53,70,11,0.57,https://www.caldea.com/,0,0,0.00,0.12,2540000,"[66,52,52,33,42,33,23,14,14,14,14,14]",2026-01-04,"Video, Image, Hotels Pack, Related searches","informational, transactional",Organic
musica para relajar,49,49,480,29,0.02,https://www.caldea.com/nuestro-spa,0,0,0.00,0.05,6490000,"[7,5,2,3,10,4,10,16,7,16,16,7]",2026-01-08,"Image pack, Video, Image, Ads top, Related searches","navigational, transactional",Organic
hotels andorra,84,84,90,21,0.85,https://www.caldea.com/,0,0,0.00,0.81,95500000,"[2,4,2,3,2,8,7,3,3,8,4,3]",2026-01-29,"Video, Image, Ads bottom, Hotels Pack, People also ask, Related searches",commercial,Organic
jardin japones cerca de mi,82,82,70,59,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.01,26700000,"[14,14,14,14,14,78,100,64,100,100,64,35]",2025-12-25,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
restaurantes nocturnos cerca de mi,60,60,70,21,0.00,https://www.caldea.com/,0,0,0.00,0.26,16800000,"[26,19,26,26,26,26,26,19,19,15,26,26]",2026-01-23,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
pomelos restaurant,89,89,110,,0.00,https://www.caldea.com/,0,0,0.00,0.01,219000,"[43,34,34,12,28,65,43,28,21,34,43,53]",2026-01-26,"Local pack, Sitelinks, Video, Image, Related searches",transactional,Organic
las 19 horas q hora es,91,91,170,34,0.00,https://www.caldea.com/entradas,0,0,0.00,0,1110000000,"[53,53,35,35,35,35,35,35,66,53,53,43]",2026-01-12,"Image pack, Video, Featured snippet, People also ask, Related searches",informational,Organic
musica relajante para la ansiedad,45,45,170,29,0.01,https://www.caldea.com/nuestro-spa,0,0,0.00,0.03,10700000,"[22,22,22,10,18,43,54,29,22,54,100,18]",2026-02-04,"Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
musica relajante para la ansiedad,56,56,170,29,0.01,https://www.caldea.com/nuestro-spa,0,0,0.00,0.03,10700000,"[22,22,22,10,18,43,54,29,22,54,100,18]",2026-02-04,"Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
partes de una taza de baño,86,86,70,18,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.97,17300000,"[41,41,41,41,29,41,41,41,52,41,52,41]",2026-01-20,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
caldera vs hot springs,61,61,70,0,6.42,https://www.caldea.com/,0,0,0.00,0.07,2650000,"[4,5,3,5,4,4,4,5,3,4,4,3]",2025-12-22,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",commercial,Organic
hotel in los banos laguna,93,93,30,17,0.66,https://www.caldea.com/entradas,0,0,0.00,0.81,5490000,"[28,28,28,71,100,57,28,28,28,28,28,28]",2025-12-15,"Video, Image, Hotels Pack, Related searches",commercial,Organic
decoración de jardines con piedras y plantas,77,77,50,21,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.94,4460000,"[34,6,21,12,15,21,15,9,9,21,21,15]",2025-12-13,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
playa limones,72,72,50,,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.18,7690000,"[42,42,42,11,7,7,7,7,7,7,7,7]",2026-01-22,"Knowledge panel, Sitelinks, Video, Image, Related searches","navigational, transactional",Organic
playa limones,82,82,50,,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.18,7690000,"[42,42,42,11,7,7,7,7,7,7,7,7]",2026-01-22,"Knowledge panel, Sitelinks, Video, Image, Related searches","navigational, transactional",Organic
definition of spa,48,48,110,42,0.17,https://www.caldea.com/blog/origin-word-spa/?lang=en,0,0,0.00,0,153000000,"[7,0,72,1,5,9,3,21,3,7,7,5]",2025-12-13,"Knowledge panel, Sitelinks, Video, Related searches, Short videos",informational,Organic
avis atencion al cliente,84,84,30,35,0.69,https://www.caldea.com/,0,0,0.00,0.12,865000,"[21,14,28,21,21,21,28,28,14,28,14,28]",2026-01-06,"Instant answer, Knowledge panel, Image, People also ask, Related searches","informational, transactional",Organic
centro de belleza cerca de mi,87,87,70,20,0.00,https://www.caldea.com/,0,0,0.00,0.29,125000000,"[18,10,14,14,14,10,14,14,14,10,10,14]",2026-01-22,"Local pack, Video, People also ask, Related searches",commercial,Organic
4 horas,88,88,90,26,0.00,https://www.caldea.com/entrada-premium,0,0,0.00,0,1590000000,"[34,42,26,34,26,34,42,34,34,42,34,34]",2025-12-11,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
el noel wellness center & spa,57,57,170,24,0.00,https://www.caldea.com/,0,0,0.00,0.02,810000,"[22,43,22,18,22,43,100,29,54,35,8,10]",2026-01-12,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
el noel wellness center & spa,63,63,170,24,0.00,https://www.caldea.com/,0,0,0.00,0.02,810000,"[22,43,22,18,22,43,100,29,54,35,8,10]",2026-01-12,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
andorra españa,29,29,140,45,0.00,https://www.caldea.com/,0,0,0.00,0,125000000,"[12,43,35,35,35,35,35,43,43,12,43,43]",2026-02-04,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Things to know",informational,Organic
spa aguas calientes,65,65,210,20,0.00,https://www.caldea.com/,0,0,0.00,0.05,35300000,"[1,1,8,100,76,3,1,3,1,1,1,1]",2026-02-01,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
spa aguas calientes,76,76,210,20,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.05,35300000,"[1,1,8,100,76,3,1,3,1,1,1,1]",2026-02-01,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
andorra park hotel,56,56,260,35,1.50,https://www.caldea.com/,0,0,0.00,0.65,19700000,"[82,66,82,53,66,53,82,43,53,66,53,43]",2025-12-31,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches, Ads middle","informational, navigational",Organic
masajes en la cara,47,47,70,25,0.00,https://www.caldea.com/tratamientos,0,0,0.00,0.87,140000000,"[35,50,50,64,78,50,50,50,28,50,0,50]",2026-01-06,"Image pack, Video, People also ask, Related searches, Short videos, AI overview","informational, transactional",Organic
masajes en la cara,49,49,70,25,0.00,https://www.caldea.com/tratamientos,0,0,0.00,0.87,140000000,"[35,50,50,64,78,50,50,50,28,50,0,50]",2026-01-06,"Image pack, Video, People also ask, Related searches, Short videos, AI overview","informational, transactional",Organic
agua termales,16,16,90,27,0.87,https://www.caldea.com/aguas-termales,0,0,0.00,0.01,11700000,"[0,0,1,0,0,13,0,0,0,0,0,1]",2025-12-23,"Knowledge panel, Video, Image, Video Carousel, Related searches, AI overview",commercial,Organic
hotel cerca de mi ubicación barato por horas,74,74,260,7,0.92,https://www.caldea.com/,0,0,0.00,0.16,42900000,"[39,48,39,32,26,21,9,17,11,17,11,11]",2026-01-13,"Video, Image, Hotels Pack, People also ask, Related searches","informational, transactional",Organic
why is cold water good for you,97,97,90,52,0.01,https://www.caldea.com/blog/benefits-cold-water/?lang=en,0,0,0.00,0.04,2270000000,"[43,21,34,28,34,34,43,28,28,28,21,15]",2025-12-29,"Sitelinks, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
andorra shopping,67,67,40,20,0.00,https://www.caldea.com/blog/shopping-andorra-shops/?lang=en,0,0,0.00,0.33,178000000,"[7,7,12,7,17,28,10,10,7,7,5,5]",2025-12-30,"Local pack, Sitelinks, Video, Image, People also ask, Related searches, See results about, AI overview",commercial,Organic
hammam spa madrid,77,77,40,17,1.36,https://www.caldea.com/,0,0,0.00,0.4,2260000,"[17,23,17,29,29,17,17,17,17,64,29,11]",2026-02-02,"Knowledge panel, Video, People also ask, Related searches",informational,Organic
escaldes engordany,87,87,140,29,0.00,https://www.caldea.com/,0,0,0.00,0.03,1370000,"[26,65,42,100,80,53,42,80,53,53,34,42]",2026-01-23,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Things to know","commercial, informational",Organic
cuantos pies son 100 metros,84,84,90,21,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,20100000,"[50,64,78,78,64,78,78,64,78,78,50,50]",2026-01-26,"Instant answer, Image pack, Video, People also ask, Related searches",informational,Organic
meaning of spa,14,14,170,,0.00,https://www.caldea.com/blog/origin-word-spa/?lang=en,0,0,0.00,0,365000000,"[5,36,8,13,30,24,3,3,10,3,30,5]",2026-01-14,"Knowledge panel, Video, Image, People also ask, Related searches, Short videos",informational,Organic
restaurantes para parejas cerca de mi,58,58,70,23,0.54,https://www.caldea.com/,0,0,0.00,0.27,20700000,"[18,100,18,100,100,100,18,18,63,45,63,63]",2025-12-21,"Local pack, Video, Image",informational,Organic
restaurantes para parejas cerca de mi,60,60,70,23,0.54,https://www.caldea.com/,0,0,0.00,0.27,20700000,"[18,100,18,100,100,100,18,18,63,45,63,63]",2025-12-21,"Local pack, Video, Image",informational,Organic
restaurantes para parejas cerca de mi,84,84,70,23,0.54,https://www.caldea.com/ofertas,0,0,0.00,0.27,20700000,"[18,100,18,100,100,100,18,18,63,45,63,63]",2025-12-21,"Local pack, Video, Image",informational,Organic
tienda vieja restaurante,70,70,90,26,0.70,https://www.caldea.com/,0,0,0.00,0.03,9490000,"[41,52,52,64,82,52,100,64,64,41,23,11]",2025-12-22,"Local pack, Sitelinks, Video, Image, Related searches",transactional,Organic
restaurante hindu cerca de mi,74,74,170,23,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.27,1780000,"[13,16,13,13,16,16,16,10,10,8,6,16]",2025-12-28,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
masajes faciales cerca de mi,93,93,50,48,0.94,https://www.caldea.com/,0,0,0.00,0.45,37300000,"[7,0,14,7,7,35,78,100,28,50,50,50]",2025-12-13,"Local pack, Sitelinks, Video, Related searches",commercial,Organic
spa q es,18,18,70,3,0.00,https://www.caldea.com/blog/origen-palabra-spa/,0,0,0.00,0,788000000,"[4,4,4,4,4,22,22,22,22,22,10,14]",2025-12-09,"Knowledge panel, Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
cala romantica mallorca,84,84,210,23,0.00,https://www.caldea.com/,0,0,0.00,0.1,356000,"[19,19,15,19,29,36,44,36,54,44,23,15]",2025-12-26,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
hotel las lagunas,83,83,50,29,0.87,https://www.caldea.com/nuestro-spa,0,0,0.00,0.62,8350000,"[78,100,78,78,50,14,21,14,21,14,14,21]",2026-01-20,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",Organic
las caldas villa termal,80,80,40,4,1.12,https://www.caldea.com/,0,0,0.00,0.49,190000,"[9,33,23,19,33,42,33,9,9,9,9,9]",2026-01-18,"Knowledge panel, Video, Image, Related searches",informational,Organic
how do you get to andorra,48,48,110,10,0.32,https://www.caldea.com/blog/arrive-andorra/?lang=en,0,0,0.00,0.03,209000000,"[33,52,42,42,33,52,66,52,42,52,100,80]",2026-01-21,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
how do you get to andorra,59,59,110,10,0.32,https://www.caldea.com/blog/arrive-andorra/?lang=en,0,0,0.00,0.03,209000000,"[33,52,42,42,33,52,66,52,42,52,100,80]",2026-01-21,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
how do you get to andorra,63,63,110,10,0.32,https://www.caldea.com/blog/arrive-andorra/?lang=en,0,0,0.00,0.03,209000000,"[33,52,42,42,33,52,66,52,42,52,100,80]",2026-01-21,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
nu inu no mi,68,68,110,23,0.00,https://www.caldea.com/,0,0,0.00,0,1490000,"[52,100,66,66,52,80,66,66,52,66,33,0]",2026-01-23,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
spa belleza,94,94,590,32,0.51,https://www.caldea.com/tratamientos,0,0,0.00,0.01,48800000,"[54,67,100,67,54,44,67,81,81,100,67,67]",2025-12-19,"Local pack, Sitelinks, Video, Image, Related searches","commercial, navigational",Organic
piscina grande para adultos,48,48,210,,0.25,https://www.caldea.com/,0,0,0.00,1,41700000,"[5,11,15,35,54,54,100,66,28,8,11,8]",2026-01-31,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",Organic
piscina grande para adultos,56,56,210,,0.25,https://www.caldea.com/,0,0,0.00,1,41700000,"[5,11,15,35,54,54,100,66,28,8,11,8]",2026-01-31,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",Organic
piscina grande para adultos,71,71,210,,0.25,https://www.caldea.com/,0,0,0.00,1,41700000,"[5,11,15,35,54,54,100,66,28,8,11,8]",2026-01-31,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",Organic
shiatsu shiatsu,78,78,4400,51,0.62,https://www.caldea.com/blog/shiatsu-massage-benefits/?lang=en,0,0,0.00,0.26,20800000,"[16,3,66,100,100,81,54,0,8,44,81,54]",2026-02-01,"Local pack, Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Things to know, AI overview",commercial,Organic
calor sauna,43,43,70,13,2.63,https://www.caldea.com/nuestro-spa,0,0,0.00,0.56,8450000,"[0,14,14,14,14,78,100,78,100,35,50,50]",2025-12-12,"Knowledge panel, Image pack, Sitelinks, Video, Related searches",informational,Organic
calor sauna,58,58,70,13,2.63,https://www.caldea.com/nuestro-spa,0,0,0.00,0.56,8450000,"[0,14,14,14,14,78,100,78,100,35,50,50]",2025-12-12,"Knowledge panel, Image pack, Sitelinks, Video, Related searches",informational,Organic
hoteles calpe,67,67,50,13,0.00,https://www.caldea.com/,0,0,0.00,0,2570000,"[6,6,6,12,15,15,28,43,43,6,6,3]",2025-12-14,"Sitelinks, Video, Image, Ads bottom, Hotels Pack, Related searches","commercial, informational",Organic
japanese body scrub spa,38,38,40,16,0.82,https://www.caldea.com/en/premium/sothys-japanese-hanakasumi-ritual-60,0,0,0.00,0.42,8790000,"[9,9,9,9,14,14,9,9,9,23,66,23]",2026-01-11,"Local pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums",commercial,Organic
tienda de jacuzzi cerca de mi,81,81,40,62,1.37,https://www.caldea.com/,0,0,0.00,1,13500000,"[36,36,36,100,36,27,27,18,18,18,18,18]",2026-01-30,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
baños cerca de mi abierto ahora,67,67,140,14,0.00,https://www.caldea.com/,0,0,0.00,0.06,94600000,"[81,81,65,100,34,34,34,21,21,28,12,15]",2026-01-14,"Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
toallas para gym,80,80,70,17,0.39,https://www.caldea.com/,0,0,0.00,1,6650000,"[50,50,35,50,50,50,35,50,50,50,100,64]",2025-12-16,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products","informational, transactional",Organic
lugares de masajes,75,75,320,23,0.79,https://www.caldea.com/,0,0,0.00,0.47,36200000,"[30,6,20,20,16,16,20,20,20,24,16,13]",2026-01-30,"Local pack, Image pack, Sitelinks, Video, Image, People also ask, Related searches, See results about",commercial,Organic
spa para bebes near me,93,93,40,1,0.00,https://www.caldea.com/,0,0,0.00,0.1,55500000,"[18,18,18,18,100,100,100,18,18,18,18,18]",2025-12-13,"Local pack, Sitelinks, Video, People also ask, Related searches",transactional,Organic
mejores masajes cerca de mi,51,51,30,20,0.74,https://www.caldea.com/,0,0,0.00,0.77,78900000,"[0,18,18,18,18,18,18,18,18,100,18,18]",2026-01-10,"Local pack, Video, People also ask, Related searches",commercial,Organic
luz para jacuzzi,87,87,40,8,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,1,10400000,"[18,81,81,36,18,18,18,81,18,18,0,18]",2026-01-01,"Image pack, Sitelinks, Video, Image, Popular products","informational, transactional",Organic
hammam barcelona spa,66,66,30,13,0.41,https://www.caldea.com/,0,0,0.00,0.14,1640000,"[55,55,11,0,0,77,77,11,77,55,11,11]",2025-12-25,"Local pack, Sitelinks, Video, Related searches",commercial,Organic
hammam barcelona spa,72,72,30,13,0.41,https://www.caldea.com/,0,0,0.00,0.14,1640000,"[55,55,11,0,0,77,77,11,77,55,11,11]",2025-12-25,"Local pack, Sitelinks, Video, Related searches",commercial,Organic
agua caliente pool hours,81,81,40,30,0.00,https://www.caldea.com/,0,0,0.00,0.39,16700000,"[100,18,18,18,18,18,18,18,18,100,18,18]",2025-12-06,"Sitelinks, Video, Image, People also ask, Related searches, AI overview","informational, transactional",Organic
what was the spa,65,65,210,1,0.00,https://www.caldea.com/blog/origin-word-spa/?lang=en,0,0,0.00,0,505000000,"[0,0,0,0,0,0,0,20,1,0,100,8]",2025-12-19,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
calderas barcelona,62,62,50,12,0.00,https://www.caldea.com/,0,0,0.00,0.67,9130000,"[18,36,63,63,100,100,100,81,18,18,18,18]",2026-01-01,"Local pack, Image, Ads bottom, Related searches",commercial,Organic
ad700,62,62,210,37,0.00,https://www.caldea.com/faq-caldea,0,0,0.00,0.02,343000,"[35,35,43,43,66,43,66,66,66,66,35,23]",2026-01-01,"Sitelinks, Video, Image, Popular products, Related searches",commercial,Organic
